bookId,title,series,author,rating,description,language,isbn,genres,characters,,,pages,,,firstPublishDate,awards,,,,,coverImg
37442.Wicked,Wicked: The Life and Times of the Wicked Witch of the West,The Wicked Years #1,"Gregory Maguire, Douglas Smith (Illustrator)",3.54,"When Dorothy triumphed over the Wicked Witch of the West in L. Frank Baum's classic tale we heard only her side of the story. But what about her arch-nemesis, the mysterious Witch? Where did she come from? How did she become so wicked? And what is the true nature of evil?Gregory Maguire creates a fantasy world so rich and vivid that we will never look at Oz the same way again. Wicked is about a land where animals talk and strive to be treated like first-class citizens, Munchkinlanders seek the comfort of middle-class stability, and the Tin Man becomes a victim of domestic violence. And then there is the little green-skinned girl named Elphaba, who will grow up to become the infamous Wicked Witch of the West, a smart, prickly, and misunderstood creature who challenges all our preconceived notions about the nature of good and evil.An astonishingly rich re-creation of the land of Oz, this book retells the story of Elphaba, the Wicked Witch of the West, who wasn't so wicked after all. Taking readers past the yellow brick road and into a phantasmagoric world rich with imagination and allegory, Gregory Maguire just might change the reputation of one of the most sinister characters in literature.",English,9.78E+12,"['Fantasy', 'Fiction', 'Adult', 'Science Fiction Fantasy', 'Retellings', 'Adult Fiction', 'Magic', 'Witches', 'Fairy Tales', 'Classics']","['Elphaba Thropp', 'Liir', 'Glinda Upland', 'Galinda Upland', 'Madam Morrible', 'Nessarose Thropp', 'Fiyero Tigelaar', 'The Wizard of Oz']",,,406,,,9/29/1995,['TÃ¤htifantasia Award Nominee (2009)'],,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1437733293l/37442._SY475_.jpg
402093.Sh_gun,ShÅgun,Asian Saga: Chronological Order #1,James Clavell,4.39,"Alternate Cover for ISBN: 0440178002A bold English adventurer. An invincible Japanese warlord. A beautiful woman torn between two ways of life. All brought together in an extraordinary saga aflame with passion, conflict, ambition, and the struggle for power.Here is the world-famous novel of Japan that is the earliest book in James Clavellâ€™s masterly Asian saga. Set in the year 1600, it tells the story of a bold English pilot whose ship was blown ashore in Japan, where he encountered two people who were to change his life: a warlord with his own quest for power, and a beautiful interpreter torn between two ways of life and two ways of love. The principal figures are John Blackthorne, whose dream it is to be the first Englishman to circumnavigate the globe, to wrest control of the trade between Japan and China from Portuguese, and to return home a man of wealth and position; Toranaga, the most powerful feudal lord in Japan, who strives and schemes to seize ultimate power by becoming Shogunâ€”the Supreme Military Dictatorâ€”and to unite the warring samurai fiefdoms under his own masterly and farsighted leadership; and the Lady Mariko, a Catholic convert whose conflicting loyalties to the Church and her country are compounded when she falls in love with Blackthorne, the barbarian intruder. In dramatizing how a Westerner, the representative man of his time, comes to be altered by his exposure to an alien culture, Mr. Clavell provides a spellbinding depiction of a nation seething with violence and intrigue as it moves from the medieval world to the modern.",English,9.78E+12,"['Historical Fiction', 'Fiction', 'Japan', 'Historical', 'Classics', 'Adventure', 'Asia', 'Literature', 'Novels', 'Japanese Literature']","['John Blackthorne', 'Toranaga', 'Mariko', 'Jabu', 'BuntarÃ³', 'Hiromacu', 'Martin Alvito', 'Jaemon', 'IÅ¡ido', 'Ochiba']",,,1152,,,6/1/1975,[],,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1397228842l/402093.jpg
4588.Extremely_Loud_Incredibly_Close,Extremely Loud & Incredibly Close,,Jonathan Safran Foer (Goodreads Author),3.97,"Nine-year-old Oskar Schell is an inventor, amateur entomologist, Francophile, letter writer, pacifist, natural historian, percussionist, romantic, Great Explorer, jeweller, detective, vegan, and collector of butterflies. When his father is killed in the September 11th attacks on the World Trade Centre, Oskar sets out to solve the mystery of a key he discovers in his father's closet. It is a search which leads him into the lives of strangers, through the five boroughs of New York, into history, to the bombings of Dresden and Hiroshima, and on an inward journey which brings him ever closer to some kind of peace.",English,9.78E+12,"['Fiction', 'Contemporary', 'Historical Fiction', 'Novels', 'Adult Fiction', 'Adult', 'Literary Fiction', 'Literature', 'New York', 'Young Adult']",['Oskar Schell'],,,326,,,4/4/2005,"['Prix des libraires du QuÃ©bec for LaurÃ©ats hors QuÃ©bec (2007)', 'Luisterboek Award (2009)', 'LovelyBooks Leserpreis Nominee for Allgemeine Literatur (2009)']",,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327879967l/4588.jpg
853510.Murder_on_the_Orient_Express,Murder on the Orient Express,Hercule Poirot #10,Agatha Christie,4.17,"Just after midnight, a snowdrift stops the Orient Express in its tracks. The luxurious train is surprisingly full for the time of the year, but by the morning it is one passenger fewer. An American tycoon lies dead in his compartment, stabbed a dozen times, his door locked from the inside.Isolated and with a killer in their midst, detective Hercule Poirot must identify the murdererâ€”in case he or she decides to strike again.",English,9.78E+12,"['Mystery', 'Classics', 'Fiction', 'Crime', 'Mystery Thriller', 'Audiobook', 'Thriller', 'Detective', 'Adult', 'British Literature']","['Samuel Edward Ratchett', 'Hector MacQueen', 'Masterman', 'Colonel Arbuthnot', 'Harriet Hubbard', 'Count Rudolf Andrenyi', 'Countess Elena Andrenyi', 'Princess Natalia Dragomiroff', 'Mary Debenham', 'Hildegarde Schmidt', 'Antonio Foscarel', 'Greta Ohlsson', 'Pierre Michel', 'Cyrus Hardman', 'Dr. Constantine', 'M. Bouc', 'Hercule Poirot']",,,347,,,10/28/2034,[],,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1486131451l/853510._SY475_.jpg
18116.His_Dark_Materials,His Dark Materials,His Dark Materials #1-3,Philip Pullman,4.25,"The Golden Compass, The Subtle Knife, and The Amber Spyglass are available together in one volume perfect for any fan or newcomer to this modern fantasy classic series.These thrilling adventures tell the story of Lyra and Willâ€”two ordinary children on a perilous journey through shimmering haunted otherworlds. They will meet witches and armored bears, fallen angels and soul-eating specters. And in the end, the fate of both the livingâ€”and the deadâ€”will rely on them.Phillip Pullmanâ€™s spellbinding His Dark Materials trilogy has captivated readers for over twenty years and won acclaim at every turn. It will have you questioning everything you know about your world and wondering what really lies just out of reach.",English,9.78E+12,"['Fantasy', 'Young Adult', 'Fiction', 'Childrens', 'Science Fiction Fantasy', 'Science Fiction', 'Adventure', 'Classics', 'Steampunk', 'Magic']","['Lyra Belacqua', 'Will Parry', 'Mary Malone', 'Pantalaimon', 'Lord Asriel', 'Iorek Byrnison', 'Iofur Raknison', 'Marisa Coulter', 'Lee Scoresby', 'Roger Parslow', 'Stanislaus Grumman', 'Serafina Pekkala']",,,1088,,,11/28/2000,['Literaturpreis der Jury der jungen Leser for Kinderbuch (2002)'],,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442329494l/18116._SY475_.jpg
3008.A_Little_Princess,A Little Princess,,"Frances Hodgson Burnett, Nancy Bond (Foreword)",4.2,"Sara Crewe, an exceptionally intelligent and imaginative student at Miss Minchin's Select Seminary for Young Ladies, is devastated when her adored, indulgent father dies. Now penniless and banished to a room in the attic, Sara is demeaned, abused, and forced to work as a servant. How this resourceful girl's fortunes change again is at the center of A Little Princess, one of the best-loved stories in all of children's literature. This unique and fully annotated edition appends excerpts from Frances Hodgson Burnett's original 1888 novella Sara Crewe and the stage play that preceded the novel, as well as an early story, ""Behind the White Brick,"" allowing readers to see how A Little Princess evolved. In his delightful introduction, U. C. Knoepflmacher considers the fairy-tale allusions and literary touchstones that place the book among the major works of Victorian literature, and shows it to be an exceptionally rich and resonant novel.",English,9.78E+12,"['Classics', 'Fiction', 'Childrens', 'Young Adult', 'Historical Fiction', 'Middle Grade', 'Historical', 'Literature', 'Juvenile', 'Novels']","['Sara Crewe', 'Ralph Crewe', 'Maria Minchin', 'Ermengarde St. John', 'Becky', 'Lottie Legh', 'Thomas Carrisford', 'Ram Dass (A Little Princess)']",,,242,,,10/28/2005,[],,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327868556l/3008.jpg
37470.The_Other_Boleyn_Girl,The Other Boleyn Girl,The Plantagenet and Tudor Novels #9,Philippa Gregory (Goodreads Author),4.07,"This is an alternate cover edition of ISBN 9780743227445Two sisters competing for the greatest prize: The love of a kingWhen Mary Boleyn comes to court as an innocent girl of fourteen, she catches the eye of Henry VIII. Dazzled, Mary falls in love with both her golden prince and her growing role as unofficial queen. However, she soon realises just how much she is a pawn in her family's ambitious plots as the king's interest begins to wane and she is forced to step aside for her best friend and rival: her sister, Anne. Then Mary knows that she must defy her family and her king and take fate into her own hands.A rich and compelling novel of love, sex, ambition, and intrigue, The Other Boleyn Girl introduces a woman of extraordinary determination and desire who lived at the heart of the most exciting and glamourous court in Europe and survived by following her heart.",English,1.00E+13,"['Historical Fiction', 'Fiction', 'Historical', 'Romance', 'Adult', 'British Literature', 'Historical Romance', 'Tudor Period', 'Chick Lit', 'Adult Fiction']","['Anne Boleyn', 'Catherine of Aragon', 'Jane Seymour', 'Mary Boleyn', 'Mary Tudor, Queen of France', 'Henry VIII of England', 'Elizabeth I of England', 'Mary I of England']",,,661,,,4/21/2001,"[""Romantic Novel of the Year (RoNa's) Award (2002)"", 'Goodreads Choice Award Nominee for Fiction (2009)']",,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1355932638l/37470.jpg
375013.Schindler_s_List,Schindler's List,,Thomas Keneally,4.34,"In the shadow of Auschwitz, a flamboyant German industrialist grew into a living legend to the Jews of Cracow. He was a womaniser, a heavy drinker and a bon viveur, but to them he became a saviour. This is the extraordinary story of Oskar Schindler, who risked his life to protect Jews in Nazi-occupied Poland and who was transformed by the war into a man with a mission, a compassionate angel of mercy.",English,9.78E+12,"['History', 'Nonfiction', 'Classics', 'Holocaust', 'War', 'Historical', 'World War II', 'Biography', 'Literature', 'Media Tie In']","['Oskar Schindler', 'Amon Leopold GÃ¶th']",,,429,,,10/18/1982,"['Booker Prize (1982)', 'Los Angeles Times Book Prize for Fiction (1983)']",,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348163457l/375013.jpg
39999.The_Boy_in_the_Striped_Pajamas,The Boy in the Striped Pajamas,,John Boyne,4.15,"If you start to read this book, you will go on a journey with a nine-year-old boy named Bruno. (Though this isn't a book for nine-year-olds.) And sooner or later you will arrive with Bruno at a fence.

Fences like this exist all over the world. We hope you never have to encounter one.",English,1.00E+13,"['Historical Fiction', 'Fiction', 'Young Adult', 'Historical', 'Holocaust', 'War', 'Classics', 'World War II', 'School', 'Childrens']",['Bruno Wisitzki'],,,240,,,1/5/2006,"[""Pacific Northwest Library Association Young Reader's Choice Award for Intermediate (2009)"", 'Deutscher Jugendliteraturpreis Nominee for Preis der Jugendjury (2008)', ""Bord GÃ¡is Energy Irish Book Award for John Murray Show Listeners' Choice Award (2007)"", 'LovelyBooks Leserpreis Nominee for Allgemeine Literatur (2009)', 'Premi Protagonista Jove for Categoria 15-16 anys (2008)']",,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1366228171l/39999.jpg
40604658-jurassic-park,Jurassic Park,Jurassic Park #1,Michael Crichton,4.04,"An astonishing technique for recovering and cloning dinosaur DNA has been discovered. Now humankindâ€™s most thrilling fantasies have come true. Creatures extinct for eons roam Jurassic Park with their awesome presence and profound mystery, and all the world can visit themâ€”for a price. Until something goes wrong. . . . In Jurassic Park, Michael Crichton taps all his mesmerizing talent and scientific brilliance to create his most electrifying technothriller.",English,B007UH4D3G,"['Science Fiction', 'Fiction', 'Thriller', 'Adventure', 'Fantasy', 'Horror', 'Classics', 'Science Fiction Fantasy', 'Dinosaurs', 'Suspense']","['John Hammond', 'Ian Malcolm', 'Alan Grant', 'Ellie Sattler', 'Tim Murphy']",,,466,,,11/7/1990,"['Audie Award for Science Fiction (2016)', 'Books I Loved Best Yearly (BILBY) Awards for Secondary (1996)', 'South Carolina Book Award for Young Adult Book (1994)', 'Colorado Blue Spruce Young Adult Book Award (1993)', ""Nevada Young Readers' Award for Young Adult Category  (1993)"", 'Evergreen Teen Book Award Nominee (1993)', 'Soaring Eagle Book Award (1995)', 'Iowa Teen Award (1995)']",,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1529604411l/40604658._SY475_.jpg
6527740-last-sacrifice,Last Sacrifice,Vampire Academy #6,Richelle Mead (Goodreads Author),4.39,"They come first.My vision was growing dimmer, the blackness and ghosts closing in. I swore it was like I could hear Robert whispering in my ear: The world of the dead won't give you up a second time. Just before the light completely vanished, I saw Dimitri's face join Lissa's. I wanted to smile. I decided then that if the two people I loved most were safe, I could leave this world.The dead could finally have me.Rose Hathaway has always played by her own rules. She broke the law when she ran away from St. Vladimir's Academy with her best friend and last surviving Dragomir princess, Lissa. She broke the law when she fell in love with her gorgeous, off-limits instructor, Dimitri. And she dared to defy Queen Tatiana, leader of the Moroi world, risking her life and reputation to protect generations of dhampir guardians to come.Now the law has finally caught up with Rose - for a crime she didn't even commit. She's in prison for the highest offense imaginable: the assassination of a monarch. She'll need help from both Dimitri and Adrian to find the one living person who can stall her execution and force the Moroi elite to acknowledge a shocking new candidate for the royal throne: Vasilisa Dragomir.But the clock on Rose's life is running out. Rose knows in her heart the world of the dead wants her back...and this time she is truly out of second chances. The big question is, when your whole life is about saving others, who will save you?Join Rose, Dimitri, Adrian, and Lissa in Last Sacrifice, the epic, unforgettable finale to Richelle Mead's international #1 bestselling Vampire Academy series.",English,9.78E+12,"['Young Adult', 'Vampires', 'Fantasy', 'Paranormal', 'Romance', 'Urban Fantasy', 'Paranormal Romance', 'Supernatural', 'Fiction', 'Magic']","['Sydney Sage', 'Vasilisa ""Lissa"" Dragomir', 'Dimitri Belikov', 'Christian Ozera', 'Adrian Ivashkov', 'Victor Dashkov', 'Janine Hathaway', 'Jillian Mastrano', 'Abe Mazur', 'Natasha Ozera', 'Rosemarie ""Rose"" Hathaway']",,,594,,,,['Goodreads Choice Award Nominee for Young Adult Fantasy (2010)'],,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1319850978l/6527740._SY475_.jpg
9361589-the-night-circus,The Night Circus,,Erin Morgenstern (Goodreads Author),4.03,"The circus arrives without warning. No announcements precede it. It is simply there, when yesterday it was not. Within the black-and-white striped canvas tents is an utterly unique experience full of breathtaking amazements. It is called Le Cirque des RÃªves, and it is only open at night. But behind the scenes, a fierce competition is underwayâ€”a duel between two young magicians, Celia and Marco, who have been trained since childhood expressly for this purpose by their mercurial instructors. Unbeknownst to them, this is a game in which only one can be left standing, and the circus is but the stage for a remarkable battle of imagination and will. Despite themselves, however, Celia and Marco tumble headfirst into loveâ€”a deep, magical love that makes the lights flicker and the room grow warm whenever they so much as brush hands. True love or not, the game must play out, and the fates of everyone involved, from the cast of extraordinary circus performers to the patrons, hang in the balance, suspended as precariously as the daring acrobats overhead. Written in rich, seductive prose, this spell-casting novel is a feast for the senses and the heart.",English,9.78E+12,"['Fantasy', 'Fiction', 'Romance', 'Historical Fiction', 'Magic', 'Young Adult', 'Magical Realism', 'Adult', 'Audiobook', 'Historical']","['Celia Bowen', 'Marco Alisdair', 'Isobel Martin', 'Penelope ""Poppet"" Aislin Murray', 'Winston ""Widget"" Aidan Murray', 'Bailey Clarke', 'Alexander H.', 'Hector Bowen', 'Chandresh Christophe Lefevre', 'Friedrick Stefan Thiessen', 'Ethan Barris', 'Tara Burgess', 'Lainie Burgess', 'Tante Padva', 'Tsukiko']",,,391,,,,"['Locus Award for Best First Novel (2012)', 'Orange Prize Nominee for Fiction Longlist (2012)', 'Guardian First Book Award Nominee for Longlist (2011)', 'Mythopoeic Fantasy Award Nominee for Adult Literature (2012)', 'ALA Alex Award (2012)', 'Lincoln Award Nominee (2014)', 'The Kitschies Nominee for Golden Tentacle (Debut) (2011)', 'Goodreads Choice Award Nominee for Best Fantasy and for Favorite Book (2011)', 'International Dublin Literary Award Nominee (2013)']",,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387124618l/9361589.jpg
